ID,Crash ID,crash_fatal_fl,case_id,rpt_block_num,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,point,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,pedestrian_death_count,pedestrian_serious_injury_count,motorcycle_death_count,motorcycle_serious_injury_count,other_death_count,other_serious_injury_count,onsys_fl,private_dr_fl,micromobility_serious_injury_count,micromobility_death_count,Crash timestamp (US/Central),Crash_year,Crash timestamp,Is deleted,Is temporary record,Law enforcement fatality count,Reported street prefix,Estimated Maximum Comprehensive Cost,Estimated Total Comprehensive Cost,Location ID,Location group,Address
1786286,21102159,FALSE,253051132,3500,SPEEDWAY,RD,35,FALSE,30.29933477,-97.73432246,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.73432246 30.29933477),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,11/1/2025 15:45,2025,11/1/2025 20:45,FALSE,FALSE,0,,20000,60000,217EB1346A,1,N SPEEDWAY RD & W 35TH ST
1786390,21101665,FALSE,253030630,,W US 290 HWY SVRD EB,,50,TRUE,30.22862867,-97.88851735,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.88851735 30.22862867),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/30/2025 10:52,2025,10/30/2025 15:52,FALSE,FALSE,0,,200000,220000,04D72FCF1E,1,US 290 SVRD & FM 1826 RD
1784700,21074967,FALSE,252441416,14500,N IH 35 SVRD NB,RD,45,TRUE,30.43653217,-97.66902931,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.66902931 30.43653217),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,9/1/2025 21:05,2025,9/2/2025 2:05,FALSE,FALSE,0,,20000,40000,E33EB5846A,1,14500 N IH 35 SVRD NB RD
1786540,21106605,FALSE,253080476,5200,BURLESON,RD,45,FALSE,30.21059745,-97.7271526,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.7271526 30.21059745),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,11/4/2025 9:44,2025,11/4/2025 15:44,FALSE,FALSE,0,,20000,40000,E46E6776E6,1,5200 BURLESON RD
1781263,21020296,FALSE,252390463,8600,MOPAC,EXPY,70,FALSE,30.37357201,-97.74036697,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74036697 30.37357201),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,8/27/2025 9:56,2025,8/27/2025 14:56,FALSE,FALSE,0,,20000,40000,ADD63A64FE7,2,8600 N TOLL ROAD 1
1786953,21110995,FALSE,253101638,5400,S MOPAC EXPY SVRD SB,EXPY,45,FALSE,30.22846408,-97.82993181,5,0,0,0,2,0,0,0,Motor vehicle – other & Passenger car,POINT (-97.82993181 30.22846408),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,11/6/2025 23:03,2025,11/7/2025 5:03,FALSE,FALSE,0,,20000,40000,938002ACD0,1,S MOPAC EXPY SVRD SB EXPY & MONTERRY OAKS BLVD
1783328,21057079,FALSE,252820435,1800,E RIVERSIDE DR,,-1,FALSE,30.23176822,-97.71761032,2,0,1,0,1,0,1,0,Passenger car & Pedestrian,POINT (-97.71761032 30.23176822),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/9/2025 8:13,2025,10/9/2025 13:13,FALSE,FALSE,0,,250000,270000,32E7337EB8,1,E RIVERSIDE DR & CROSSING PL
1785933,21095450,FALSE,253020763,12500,RIATA VISTA CIR,CIR,30,FALSE,30.43237388,-97.73310736,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.73310736 30.43237388),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/29/2025 12:50,2025,10/29/2025 17:50,FALSE,FALSE,0,,20000,40000,7F0A06D214,1,RIATA VISTA CIR & RIATA PARK CT
1787438,21120202,FALSE,253141563,0,S IH 35 SB,HWY,50,FALSE,30.27666217,-97.73084915,0,0,0,0,1,1,0,0,Passenger car,POINT (-97.73084915 30.27666217),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,11/10/2025 11:36,2025,11/10/2025 17:36,FALSE,FALSE,0,,20000,40000,0CB3641BBC6,2,0 S IH 35
1779975,21006378,FALSE,252460878,11300,RESEARCH BLVD SB,BLVD,65,TRUE,30.38673865,-97.74409316,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.74409316 30.38673865),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/3/2025 14:39,2025,9/3/2025 19:39,FALSE,FALSE,0,,20000,60000,1BBC9B9726,1,11300 RESEARCH BLVD SB BLVD
1787428,21120139,FALSE,253141170,,ROCKWOOD LN,,-1,FALSE,30.3596694,-97.73829675,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.73829675 30.3596694),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,11/10/2025 18:30,2025,11/11/2025 0:30,FALSE,FALSE,0,,20000,60000,3C29923AEB,1,ROCKWOOD LN & N W ANDERSON LN
1778572,20981275,FALSE,252380410,5000,DAVIS LN,,40,FALSE,30.20723962,-97.86015646,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.86015646 30.20723962),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,8/26/2025 8:34,2025,8/26/2025 13:34,FALSE,FALSE,0,,20000,60000,6923DAE9EC,1,5000 DAVIS LN
1779395,20994237,FALSE,252470217,10300,FM 2222 RD,,55,FALSE,30.39250125,-97.84007351,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.84007351 30.39250125),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,9/4/2025 5:00,2025,9/4/2025 10:00,FALSE,FALSE,0,,20000,40000,C3D9CF00CA,1,10300 RM 2222
1782660,21049528,FALSE,252740668,4500,BURNET RD,,35,FALSE,30.31523443,-97.74167846,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.74167846 30.31523443),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/1/2025 11:04,2025,10/1/2025 16:04,FALSE,FALSE,0,,20000,40000,3933A194D4,1,4500 BURNET RD
1787576,21120420,FALSE,253160297,5100,E MARTIN LUTHER KING JR BLVD,,45,FALSE,30.28647522,-97.67633103,2,0,1,0,4,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.67633103 30.28647522),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,11/12/2025 7:21,2025,11/12/2025 13:21,FALSE,FALSE,0,,250000,330000,B8391D4001,1,E MARTIN LUTHER KING JR BLVD & BROADHILL DR
1784602,21077393,FALSE,252930301,9700,NOT REPORTED,,60,TRUE,30.36067179,-97.68659486,3,0,0,1,1,0,1,0,Motor vehicle – other & Other/Unknown & Passenger car,POINT (-97.68659486 30.36067179),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/20/2025 6:24,2025,10/20/2025 11:24,FALSE,FALSE,0,,200000,220000,031314FB506,2,9700 N IH 35
1784426,21074867,FALSE,252900728,,N IH 35 NB,,60,TRUE,30.44108076,-97.66827401,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.66827401 30.44108076),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/17/2025 11:39,2025,10/17/2025 16:39,FALSE,FALSE,0,,20000,40000,72AC1336343,2,IH 35
1782881,21050649,FALSE,252761477,3300,E 12TH ST,,35,FALSE,30.27680457,-97.7003059,2,0,1,0,1,0,1,0,Bicycle & Passenger car,POINT (-97.7003059 30.27680457),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/3/2025 18:23,2025,10/3/2025 23:23,FALSE,FALSE,0,,250000,270000,D84ABA316A,1,E 12TH ST & AIRPORT BLVD
1780588,21012081,FALSE,252551137,8600,FM 2222 RD,,50,FALSE,30.3826015,-97.81649005,2,0,1,0,0,0,1,0,Passenger car,POINT (-97.81649005 30.3826015),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,9/12/2025 16:20,2025,9/12/2025 21:20,FALSE,FALSE,0,,250000,250000,78F38076F7,1,FM 2222 RD & PARK CENTRE
1783907,21066715,FALSE,252870944,7900,W US 290 HWY,,45,TRUE,30.2295428,-97.88825422,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.88825422 30.2295428),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/14/2025 15:11,2025,10/14/2025 20:11,FALSE,FALSE,0,,200000,220000,158011953C0F,1,US 290 SVRD & FM 1826 RD
1783120,21051897,FALSE,252721477,2508,E RIVERSIDE DR,DR,35,FALSE,30.23429713,-97.72320414,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.72320414 30.23429713),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/29/2025 21:15,2025,9/30/2025 2:15,FALSE,FALSE,0,,20000,20000,7EC4704789,1,E RIVERSIDE DR & S PLEASSANT VALLEY RD
1784976,21082099,FALSE,252711015,4235,S CONGRESS AVE,,35,FALSE,30.2202958,-97.76549452,5,0,0,0,4,0,0,0,Passenger car,POINT (-97.76549452 30.2202958),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/28/2025 15:24,2025,9/28/2025 20:24,FALSE,FALSE,0,,20000,80000,B2B45A9753,1,S CONGRESS AVE & INDUSTRIAL BLVD
1784180,21068890,FALSE,252821511,2700,S CAPITAL OF TEXAS HWY NB,HWY,-1,FALSE,30.25787462,-97.81206143,5,0,0,0,4,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.81206143 30.25787462),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/9/2025 20:29,2025,10/10/2025 1:29,FALSE,FALSE,0,,20000,80000,AB4790AB57,1,2700 S LOCAL ROAD 360
1783796,21065120,FALSE,252841701,600,W 45TH ST,,45,FALSE,30.31084477,-97.73298246,2,0,1,0,0,1,1,0,Passenger car,POINT (-97.73298246 30.31084477),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/11/2025 23:40,2025,10/12/2025 4:40,FALSE,FALSE,0,,250000,270000,0CC89DB2AC,1,W 45TH ST & W GUADALUPE ST
1780188,21006780,FALSE,252500648,8200,N FM 620 RD,,50,FALSE,30.42034698,-97.84559673,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.84559673 30.42034698),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,9/7/2025 10:45,2025,9/7/2025 15:45,FALSE,FALSE,0,,20000,60000,07C378BF010,1,8200 LOCAL ROAD 620
1785429,21088325,FALSE,252961417,3562,SOUTH CAPITAL TX HWY,,55,FALSE,,,0,0,0,0,4,1,0,0,Large passenger vehicle & Passenger car,,0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/23/2025 20:16,2025,10/24/2025 1:16,FALSE,FALSE,0,,20000,100000,,,3562 LOOP 360
1786725,21109023,FALSE,253091042,1800,E 7TH ST,ST,35,FALSE,30.26253502,-97.72211076,2,0,2,0,0,0,2,0,Passenger car,POINT (-97.72211076 30.26253502),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,11/5/2025 11:50,2025,11/5/2025 17:50,FALSE,FALSE,0,,250000,500000,505D793783,1,E 7TH ST & CHICON ST
1780076,21006776,FALSE,252531297,,FAR WEST BLVD,,30,FALSE,30.35431841,-97.75510687,2,0,1,1,0,0,2,0,Passenger car,POINT (-97.75510687 30.35431841),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/10/2025 20:25,2025,9/11/2025 1:25,FALSE,FALSE,0,,250000,450000,CF478F4056,1,FAR WEST BLVD & VILLAGE CENTER DR
1781152,21020312,FALSE,252591494,,S IH 35 SVRD SB,,-1,TRUE,30.22350479,-97.74771246,3,0,0,1,1,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.74771246 30.22350479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/16/2025 21:25,2025,9/17/2025 2:25,FALSE,FALSE,0,,200000,220000,0934378B3C,1,S IH 35 SVRD SB & WOODWARD ST
1781409,21025380,FALSE,252620690,100,S 1ST STREET,,-1,FALSE,30.14365481,-97.80484245,2,0,1,0,1,0,1,0,Passenger car,POINT (-97.80484245 30.14365481),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/19/2025 11:34,2025,9/19/2025 16:34,FALSE,FALSE,0,,250000,270000,A8A6598E6C,1,S 1ST STREET & E FM 1626 RD
1785369,21088663,FALSE,252991424,8300,S IH 35 NB,,70,TRUE,30.0994195,-97.81292418,2,0,2,0,3,0,2,0,Passenger car,POINT (-97.81292418 30.0994195),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/26/2025 20:10,2025,10/27/2025 1:10,FALSE,FALSE,0,,250000,560000,8CF8820ECB7,2,8300 IH 35
1782641,21049474,FALSE,252720725,800,NORWOOD PARK BLVD,BLVD,30,FALSE,30.34233743,-97.69755006,5,0,0,0,2,0,0,0,Large passenger vehicle & Other/Unknown,POINT (-97.69755006 30.34233743),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,9/29/2025 12:28,2025,9/29/2025 17:28,FALSE,FALSE,0,,20000,40000,2CEE6782E9,1,NORWOOD PARK BLVD & N IH 35 SVRD
1780005,21006511,FALSE,252500236,500,THOMPSON LN,,35,FALSE,30.23889477,-97.68360249,2,0,1,0,0,0,1,0,Passenger car,POINT (-97.68360249 30.23889477),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/7/2025 1:52,2025,9/7/2025 6:52,FALSE,FALSE,0,,250000,250000,609AF44494,1,500 THOMPSON LN
1784200,21069818,FALSE,252890745,400,DEEP EDDY AVE,AVE,30,FALSE,30.2779455,-97.77235199,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.77235199 30.2779455),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/16/2025 12:57,2025,10/16/2025 17:57,FALSE,FALSE,0,,20000,40000,5024F06375,1,DEEP EDDY AVE & LAKE AUSTIN BLVD
1784054,21067666,FALSE,252880546,9815,LINDELL LN,LN,-1,FALSE,30.32393994,-97.5950473,5,0,0,0,1,0,0,0,Large passenger vehicle,POINT (-97.5950473 30.32393994),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/15/2025 10:03,2025,10/15/2025 15:03,FALSE,FALSE,0,,20000,20000,8815214230,1,9815 LINDELL LN
1785371,21088667,FALSE,252991413,5600,LOYOLA LN,,50,FALSE,30.30369346,-97.66245183,0,0,0,0,2,1,0,0,Large passenger vehicle & Passenger car,POINT (-97.66245183 30.30369346),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/26/2025 20:06,2025,10/27/2025 1:06,FALSE,FALSE,0,,20000,60000,1949900C04,1,5600 LOYOLA LN
1780041,21006658,FALSE,252511523,800,N IH 35 SVRD SB,,30,FALSE,30.26772478,-97.73433247,5,0,0,0,3,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.73433247 30.26772478),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/9/2025 22:47,2025,9/10/2025 3:47,FALSE,FALSE,0,,20000,60000,7C8582EEEE,1,N IH 35 SVRD SB & E 8TH ST
1782781,21049460,FALSE,252630348,900,E CESAR CHAVEZ ST,,-1,FALSE,30.26102636,-97.73580481,2,0,1,0,0,1,1,0,Passenger car,POINT (-97.73580481 30.26102636),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,9/20/2025 3:50,2025,9/20/2025 8:50,FALSE,FALSE,0,,250000,270000,E1944205D5,1,900 E CESAR CHAVEZ ST
1783838,21065426,FALSE,252861278,2800,S US 183 HWY NB,HWY,60,FALSE,30.20990012,-97.68315974,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.68315974 30.20990012),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/13/2025 18:20,2025,10/13/2025 23:20,FALSE,FALSE,0,,20000,60000,6854B07A4AB,1,2800 N US 183
1781960,21033355,FALSE,252680494,3100,S US 183 HWY,,55,FALSE,30.20474081,-97.68320116,3,0,0,1,1,0,1,0,Large passenger vehicle,POINT (-97.68320116 30.20474081),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,9/25/2025 9:18,2025,9/25/2025 14:18,FALSE,FALSE,0,,200000,220000,73F1203DCF8,1,3100 S US 183
1781749,21029808,FALSE,252640899,600,E SLAUGHTER LN,LN,35,FALSE,30.17245532,-97.79963304,3,0,0,1,2,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.79963304 30.17245532),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/21/2025 13:58,2025,9/21/2025 18:58,FALSE,FALSE,0,,200000,240000,644AF55CFC,1,W E SLAUGHTER LN & S 1ST ST
1785928,21095398,FALSE,253020918,,E SH 71 EB,,65,FALSE,30.21405312,-97.66111994,5,0,0,0,5,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.66111994 30.21405312),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/29/2025 15:45,2025,10/29/2025 20:45,FALSE,FALSE,0,,20000,100000,C873359AEF8,2,STATE HIGHWAY 71
1785445,21088519,FALSE,252980663,,ANDERSON MILL,,45,FALSE,30.45378474,-97.77416245,5,0,0,0,2,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.77416245 30.45378474),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/25/2025 10:18,2025,10/25/2025 15:18,FALSE,FALSE,0,,20000,40000,20283E4D07,1,ANDERSON MILL & TILGHMAN TRAIL
1780971,21018618,FALSE,252590571,,N FM 620 RD,,50,FALSE,30.47677474,-97.76508245,3,0,0,1,0,1,1,0,Large passenger vehicle & Other/Unknown,POINT (-97.76508245 30.47677474),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/16/2025 10:20,2025,9/16/2025 15:20,FALSE,FALSE,0,,200000,220000,1BB4490DD8,1,N FM 620 RD & W PARMER LN
1786041,21095359,FALSE,253020609,10600,N IH 35 SVRD SB,HWY,45,TRUE,30.3702138,-97.68085131,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.68085131 30.3702138),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/29/2025 11:03,2025,10/29/2025 16:03,FALSE,FALSE,0,,20000,40000,48B10B916D,1,10600 N IH 35 SVRD
1780615,21012265,FALSE,252570929,9300,DESSAU RD,,30,TRUE,30.35552666,-97.6729256,3,0,0,1,2,0,1,0,Large passenger vehicle & Other/Unknown & Passenger car,POINT (-97.6729256 30.35552666),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/14/2025 14:23,2025,9/14/2025 19:23,FALSE,FALSE,0,,200000,240000,83828E86F0,1,9300 N DESSAU RD
1782678,21049609,FALSE,252781528,6200,S IH 35 SB,,65,FALSE,30.18429324,-97.77490755,5,0,0,0,3,0,0,0,Passenger car,POINT (-97.77490755 30.18429324),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/5/2025 20:54,2025,10/6/2025 1:54,FALSE,FALSE,0,,20000,60000,B2823A0BBC3,2,6200 IH 35
1785443,21088516,FALSE,252980602,9600,CARGO,AVE,30,FALSE,30.21499252,-97.66633399,5,0,0,0,1,0,0,0,Passenger car,POINT (-97.66633399 30.21499252),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/25/2025 9:15,2025,10/25/2025 14:15,FALSE,FALSE,0,,20000,20000,90F33ACFFB,1,9600 CARGO AVE
1783060,21050409,FALSE,252740482,836,PARK PLAZA,DR,-1,FALSE,30.34965476,-97.68951247,5,0,0,0,2,0,0,0,Large passenger vehicle & Motorcycle,POINT (-97.68951247 30.34965476),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/1/2025 8:12,2025,10/1/2025 13:12,FALSE,FALSE,0,,20000,40000,9767851431,1,836 PARK PLAZA DR
1786475,21104654,FALSE,252941326,,GUADALUPE ST,,25,FALSE,30.30157298,-97.73898168,5,0,0,0,2,0,0,0,E-scooter & Motor vehicle – other,POINT (-97.73898168 30.30157298),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/21/2025 21:20,2025,10/22/2025 2:20,FALSE,FALSE,0,,20000,40000,6BCE69E61F,1,GUADALUPE ST & MAIDEN LN
1786026,21098477,FALSE,252960800,10200,US 290,HWY,55,FALSE,30.34472611,-97.58105873,0,0,0,0,4,1,0,0,Large passenger vehicle & Motor vehicle – other & Passenger car,POINT (-97.58105873 30.34472611),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/23/2025 18:11,2025,10/23/2025 23:11,FALSE,FALSE,0,,20000,100000,7C0F9D20DD,1,10200 E US 290 SVRD
1785848,21095363,FALSE,253010465,10600,NOT REPORTED,,65,TRUE,30.39809291,-97.74628191,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.74628191 30.39809291),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/28/2025 9:05,2025,10/28/2025 14:05,FALSE,FALSE,0,,20000,40000,A2B71EAEAF9,2,10600 US 183
1780154,21006515,FALSE,252500227,8600,RESEARCH,BLVD,65,FALSE,30.36425979,-97.71773951,2,0,2,0,0,0,2,0,Large passenger vehicle,POINT (-97.71773951 30.36425979),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,9/7/2025 2:24,2025,9/7/2025 7:24,FALSE,FALSE,0,,250000,500000,343129F73B,1,8600 RESEARCH BLVD
1782398,21043695,FALSE,2509-0290,299,DEAN KEETON,ST,40,FALSE,30.2897535,-97.74016929,2,0,1,0,1,0,1,0,E-scooter & Large passenger vehicle,POINT (-97.74016929 30.2897535),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/18/2025 10:50,2025,9/18/2025 15:50,FALSE,FALSE,0,,250000,270000,9517CFAF72,1,W DEAN KEETON ST & WHITIS AVE
1786405,21101907,FALSE,253040403,4200,S FM 973 RD,,55,FALSE,30.18927479,-97.64712249,2,0,3,0,0,0,3,0,Large passenger vehicle & Passenger car,POINT (-97.64712249 30.18927479),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/31/2025 7:34,2025,10/31/2025 12:34,FALSE,FALSE,0,,250000,750000,4BFA04F399,1,4200 S FM 973 RD
1782865,21050567,FALSE,252740945,,BURNET RD,,45,FALSE,30.40497475,-97.71608246,5,0,0,0,2,0,0,0,Large passenger vehicle,POINT (-97.71608246 30.40497475),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/1/2025 14:21,2025,10/1/2025 19:21,FALSE,FALSE,0,,20000,40000,C6608B4F9D,1,BURNET RD & GAULT LN
1787181,21116671,FALSE,253140416,4500,RIVERSIDE,DR,35,FALSE,30.23206181,-97.71948406,2,0,1,0,2,0,1,0,Passenger car,POINT (-97.71948406 30.23206181),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,11/10/2025 8:33,2025,11/10/2025 14:33,FALSE,FALSE,0,,250000,290000,38CA0CF50E,1,4500 E RIVERSIDE DR
1783811,21065222,FALSE,252830861,7600,WOOD HOLLOW,DR,30,FALSE,30.36065057,-97.74802948,2,0,3,0,0,0,3,0,Passenger car,POINT (-97.74802948 30.36065057),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/10/2025 13:36,2025,10/10/2025 18:36,FALSE,FALSE,0,,250000,750000,9D8ED9289A,1,7600 WOOD HOLLOW DR
1785460,21088669,FALSE,252991129,100,W SLAUGHTER LN,LN,-1,TRUE,30.16704513,-97.78852187,5,0,0,0,4,0,0,0,Passenger car,POINT (-97.78852187 30.16704513),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/26/2025 16:57,2025,10/26/2025 21:57,FALSE,FALSE,0,,20000,80000,A627F5203C,1,W SLAUGHTER LN & S CONGRESS AVE
1785205,21080387,FALSE,252950608,2400,W BRAKER LN,,-1,FALSE,30.39130744,-97.72214823,2,0,2,1,2,0,3,0,Passenger car,POINT (-97.72214823 30.39130744),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,10/22/2025 10:20,2025,10/22/2025 15:20,FALSE,FALSE,0,,250000,740000,32AB2EFBBA,1,2400 W BRAKER LN
1782876,21050637,FALSE,252751107,8700,NOT REPORTED,,65,FALSE,30.37074572,-97.72129858,5,0,0,0,1,0,0,0,Large passenger vehicle & Passenger car,POINT (-97.72129858 30.37074572),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/2/2025 17:00,2025,10/2/2025 22:00,FALSE,FALSE,0,,20000,20000,5DB50E75CF6,2,8700 US 183
1780772,21012150,FALSE,252551827,10800,GILES LN,LN,40,FALSE,30.34322716,-97.61596097,5,0,0,0,2,0,0,0,Passenger car,POINT (-97.61596097 30.34322716),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/12/2025 23:15,2025,9/13/2025 4:15,FALSE,FALSE,0,,20000,40000,5689ED39EC,1,GILES LN & BLUE GOOSE RD
1779998,21006500,FALSE,252491151,,E HOWARD LN,LN,-1,FALSE,30.41330475,-97.65304248,2,0,1,0,3,0,1,0,Large passenger vehicle & Passenger car,POINT (-97.65304248 30.41330475),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/6/2025 17:24,2025,9/6/2025 22:24,FALSE,FALSE,0,,250000,310000,AFDEE414E0,1,E HOWARD LN & CENTER LAKE DR
1783987,21065424,FALSE,252851160,,ALLANDALE RD,RD,35,FALSE,30.33510574,-97.74192036,2,0,3,0,2,0,3,0,Passenger car,POINT (-97.74192036 30.33510574),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/12/2025 17:44,2025,10/12/2025 22:44,FALSE,FALSE,0,,250000,790000,83E51240CB,1,ALLANDALE RD & WYNONA AVE
1784511,21074878,FALSE,252910014,7000,ED BLUESTEIN BLVD SVRD NB,BLVD,55,FALSE,30.31481539,-97.66214031,2,0,1,0,0,0,1,0,Passenger car,POINT (-97.66214031 30.31481539),0,0,0,0,0,0,0,0,0,0,TRUE,FALSE,0,0,10/18/2025 0:07,2025,10/18/2025 5:07,FALSE,FALSE,0,,250000,250000,AAC0597EF6,1,7000 N US 183 SVRD
1781165,21020373,FALSE,252570378,1624,E HOWARD LN,LN,45,FALSE,30.40431444,-97.63964793,3,0,0,1,1,0,1,0,Passenger car & Pedestrian,POINT (-97.63964793 30.40431444),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/14/2025 4:44,2025,9/14/2025 9:44,FALSE,FALSE,0,,200000,220000,E7DC82B8EE,1,1624 E HOWARD LN
1779390,20994226,FALSE,252461016,5900,W SLAUGHTER LN,,45,FALSE,30.20103072,-97.8795311,2,0,1,0,0,1,1,0,Bicycle & Passenger car,POINT (-97.8795311 30.20103072),0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,0,0,9/3/2025 16:14,2025,9/3/2025 21:14,FALSE,FALSE,0,,250000,270000,52C4410DD2,1,W SLAUGHTER LN & PARKING LOT
